urgency,difficulty,time_left,importance,past_delay,priority
3.2509618347910867,0.6793243852927984,120.20424892617112,1.7763025703305857,1,MEDIUM
3.740986611617396,5.229473883373998,15.557262802020492,2.5066986284432486,0,LOW
4.576649841270521,6.299495558373633,168.0,8.932891698254124,0,MEDIUM
1.809083945557123,1.800943188157062,160.33084257244406,0.0,0,LOW
1.228170147175154,9.15063467414503,151.3127375292959,8.550395972731673,0,LOW
4.692389722139561,2.0358733046997335,105.24059127291366,0.45134859479105405,1,MEDIUM
2.2069422443984275,8.685098354209435,86.04628814170125,4.367595397598241,0,LOW
6.249974989017889,7.73597522204569,85.26400353650428,7.988096948019381,1,HIGH
4.391049006309197,2.625373777254058,2.1105359842938927,4.291086585468817,1,HIGH
8.221288404547588,1.5231708475972654,80.16622500534957,8.28342329737369,1,HIGH
6.629288802699551,2.9978245760842324,105.19970980267286,0.7631458446578073,0,MEDIUM
3.0536562108382235,4.015056823715928,113.30525080874853,4.743461843741534,1,MEDIUM
8.246406518350533,2.5683369143660353,54.633939056919886,5.702121830086152,0,HIGH
8.302692480384513,9.82291159742108,78.11091581459645,9.372060616726428,0,HIGH
3.7669377986158614,2.0949945746302063,104.92489562038047,0.9877367154017997,0,LOW
3.01683907527714,8.410672738199763,72.10099925641838,3.5968816447771226,0,LOW
7.101517440426898,1.7558410612597306,161.57603926192226,6.309832436629762,0,HIGH
1.27191109428878,10.0,116.50546913015167,9.734256435484895,1,LOW
1.989582582778732,2.3883799073014735,2.1390110653593535,8.638512024305218,1,HIGH
0.41936105249199546,3.9750692076407117,9.413364553300093,8.246717225261495,0,MEDIUM
7.9150390060512335,5.993597375344069,118.38112186554996,5.159031815981316,0,MEDIUM
6.723258534334107,1.4138545811568162,69.16190343454075,5.4670379974793795,0,HIGH
6.970203001469685,7.767146450457323,140.8020872997449,8.751087817590635,0,MEDIUM
7.944700476306127,2.5407973243545876,28.1221688266513,8.775959171726376,0,HIGH
4.581229232646282,5.394387331835651,1.3531930038399893,8.15942273846801,1,HIGH
5.320991371952965,5.66395774536476,67.17533986934863,8.359927759005876,1,HIGH
1.326923474480011,5.55051553037427,125.68857701325834,8.750763629367707,1,MEDIUM
0.9086649773157778,0.5310373820258598,160.91402741353193,1.3384656553027503,0,LOW
6.7064778107592256,1.8423973894067731,149.19811716789042,2.8084241390114966,1,MEDIUM
4.52759424201955,1.0450999461318193,83.59837816604609,9.886279359823268,0,HIGH
5.747986757950384,3.169864278016192,135.8716578088806,5.053570943620724,1,HIGH
7.658941258347015,1.6225302589617736,11.485416246840135,1.6153673625590779,1,HIGH
6.097581399290135,9.04988270043324,97.5764925127972,5.4937169727115975,0,LOW
5.437286383457221,4.898887051447188,156.73853937884354,6.580039340382011,1,MEDIUM
5.7161841477803526,6.063292765861939,67.51118292287943,8.404489216682501,0,MEDIUM
3.269099587788915,3.040462177131462,161.80935323085134,7.95698807394814,0,MEDIUM
0.12769409942460733,2.6972234315149755,37.930202928489344,0.2735728421274968,1,LOW
4.147685793335414,5.075690953472724,17.280482038954005,4.482377836876264,1,MEDIUM
2.536043716255503,2.6993623888897136,85.97216419754368,0.19226486494454298,1,LOW
4.08333284794736,3.6308691738093284,149.31352085549796,9.264454674085217,0,MEDIUM
8.552324519746055,4.548022178839644,53.55490368726031,1.9428486395748166,0,MEDIUM
2.191516647633078,5.109340421474245,134.66331179760112,6.270532525929115,0,LOW
0.6260714625987376,9.762740785241524,29.419260109349377,5.719326273591322,1,LOW
3.156858055528001,2.3818346712238836,123.62351090546066,6.406922498579818,0,MEDIUM
2.986810631438223,5.137873785997649,93.82999534645322,5.370407055212405,1,MEDIUM
6.832157797096819,1.413613666399187,29.64263022085153,6.771616791639315,0,HIGH
5.5761182947200485,3.6521986812587177,123.22486381803034,6.409777276409095,0,MEDIUM
7.633821452939347,7.327512678629656,121.64316131208557,0.9174050004791677,0,LOW
6.506488069415277,1.8281955595740509,85.16165402320078,3.4052562311248686,0,MEDIUM
3.84030817933974,6.148923914321734,38.96512224556432,5.046958189780527,1,MEDIUM
8.183761163377683,4.021712301139943,20.818361576319226,3.4307476183496584,0,HIGH
1.9145069578070393,0.4314857810373397,155.59716289328873,7.498997815361782,0,MEDIUM
0.2593229197687695,9.175360539511946,113.66282729778763,3.259029287251408,1,LOW
0.8389222440303641,4.281035731877072,135.22178558512513,8.234089737775681,1,MEDIUM
7.065665555507029,7.784768104561756,119.20027806284648,1.4604894151933772,1,MEDIUM
4.689861475082909,4.023985059528633,138.0459422809316,7.575475505102225,0,MEDIUM
1.3650913797772932,9.706232741136754,25.767511770612302,1.8193524029777532,1,LOW
4.783627535381025,3.266604507101125,82.44475696947998,5.395567451400132,0,MEDIUM
1.7031536806598009,4.056567915624652,112.61554761636985,3.150098025616782,1,LOW
6.907656738309241,7.315160788584942,17.811457327092203,6.306779647615993,1,HIGH
4.40207191713697,3.8093766428783598,26.273165182881357,2.2489116767113053,1,MEDIUM
3.776399057702275,3.7377168209010843,105.55293972188848,8.088933313278401,1,HIGH
3.1602951048279526,10.0,146.036558678974,5.508340620888799,1,LOW
6.335926465793758,5.577145458822634,109.29753413132761,9.566949772556528,0,HIGH
3.4695098172007217,6.733740990961299,9.117383964307065,7.012950727191259,1,MEDIUM
0.7350807497713097,6.351965250348359,160.40768549807328,6.07669899022411,0,LOW
1.1410368590357465,8.414785480053283,21.879267395163183,8.578380282104003,1,MEDIUM
9.679420594033873,8.528738922310596,38.300350575222495,2.268619139020382,1,HIGH
9.078704918376486,5.719158030353406,168.0,6.760273590435856,0,HIGH
6.972173300872879,2.9482338650953595,131.09010283260102,3.947957401895541,0,MEDIUM
2.6679563264072237,0.016625079549396155,155.64406581229815,7.404618089694938,1,MEDIUM
9.684518892458403,6.468258639204432,137.17582861867683,0.2407576017005634,1,MEDIUM
7.6314324591451586,8.373494918168587,110.55787818249814,4.3056469352187925,0,MEDIUM
7.390312074057711,4.571527590296529,48.42393747508755,6.581589303920041,1,HIGH
4.39715273039952,1.758065649070522,56.37502220011976,4.407999893541705,1,HIGH
2.748259728588402,2.5222423876187423,159.26295620847412,2.3330839188439274,0,LOW
0.551842572327319,5.001253374707923,144.9406364070139,4.498613294747221,0,LOW
8.982989107826754,8.061352081691297,57.35259140138361,8.703369664990662,1,HIGH
4.337845065653505,1.7424687046424698,65.65779728490654,1.6832564480180192,0,MEDIUM
1.8278292940124452,6.186681197981889,49.187877954752366,3.7031022399206246,0,LOW
3.544003430899882,7.561953904488255,52.382799426983624,9.599721257508785,1,HIGH
5.842100869545131,9.596193034015425,143.59742034102868,9.214619289949674,1,MEDIUM
2.0129322650020907,0.8675664739481241,0.9359925020761483,0.2599024404375911,1,MEDIUM
8.737203557587913,9.104066147171531,71.7107642881794,4.939960762767135,1,HIGH
7.781843874751714,6.0975449516406615,159.95808182475022,0.8425763797280356,0,LOW
7.154815227190748,7.719803205772557,93.15703027585909,8.735771798024489,1,HIGH
4.642210800133343,0.2746609491086525,71.81144931025081,4.409165229770164,1,HIGH
6.44242586673973,5.300787530001812,51.51733838932281,4.322608141186064,1,HIGH
5.849246679487816,6.534941165304954,11.623721148439005,3.0048066610048902,1,MEDIUM
6.551123940439721,3.1534558001838287,37.44698894168078,5.3661584444042525,1,HIGH
0.8170967281063911,4.014687801300587,18.70060104956552,1.346782459115027,0,LOW
4.168521858679372,5.5749264018736815,19.745676947043357,8.20628061088368,0,MEDIUM
0.40742159160157604,5.593547910913012,30.679252036174933,5.142351589057678,1,LOW
5.016214918692488,0.36424679079477956,50.5183224330244,5.92077761731184,0,HIGH
3.646606883609946,4.664266591405145,5.09315597297016,8.920363749380657,1,HIGH
1.2041990652687218,2.1149938157947785,159.0072444838178,1.74974916270338,0,LOW
1.2625006299272779,9.587859251664796,20.03306225770376,1.8263071154419344,1,LOW
5.802798825034866,9.922423344140046,64.38542100008767,4.1388438286449265,0,LOW
1.9598623150218222,3.051684989513099,150.3571787086922,7.466259660944835,1,MEDIUM
9.184512111165139,1.9359394493106716,18.30939488325812,0.567454952530941,1,HIGH
5.893162132312,2.5012185641097835,81.71565884409978,7.552829141259618,0,HIGH
3.436929195589298,4.957332957018294,143.21256141006626,4.903400231047023,0,LOW
5.563036490138516,8.729888987795018,91.8545779814132,5.324002875876993,1,MEDIUM
0.5758340855557722,4.868378095924922,36.090065888475394,5.7316308097433675,1,MEDIUM
9.39704140971006,0.3294991497000197,122.33575418303101,0.40596863246833215,1,HIGH
4.839810941660266,0.0,117.4396951429459,2.1406663704100555,0,MEDIUM
7.616867915267847,2.308756132287983,61.74833786973002,7.726106247786849,0,HIGH
0.5598996689268949,8.35017884847051,9.258410587818073,4.001930890540299,0,LOW
4.825595340443777,6.147979867360908,0.1,5.51874940003181,1,HIGH
4.788367691131155,5.835350044729624,140.0969289279934,9.253134767548111,0,MEDIUM
9.144501545488543,3.167281423700038,53.73439953886611,0.6925329205701685,0,MEDIUM
5.710194000815316,9.673274780111054,20.357249796844776,4.5509074568387335,1,MEDIUM
4.438512665949972,3.1971624833134857,87.3547095580906,3.4901236355816105,1,MEDIUM
2.69485139060184,8.155253894045343,151.67133473144142,0.6816871515771369,0,LOW
3.290224609626026,8.707507904888724,2.745994313904985,10.0,0,MEDIUM
4.710642817815122,4.9779003437008935,12.39444255461613,10.0,0,HIGH
4.2844926224404976,9.17318990597344,66.54070588679649,3.403501944794631,1,LOW
0.30980280084865486,2.6491538946587267,113.53471238666745,9.326531768184022,0,MEDIUM
8.050210064952275,6.371537721407379,79.70748556358794,0.25154662559300023,1,MEDIUM
9.06396615728483,1.185692729656029,146.81924088004996,9.889092983193521,1,HIGH
1.4890267319688233,4.449261764860833,9.334804886137203,8.180549437547153,0,MEDIUM
5.336817150000053,2.3753620571568175,58.46107288299151,1.9454223650100595,0,MEDIUM
1.0833009506932385,0.51343650724146,63.14348752797128,6.287183251670723,1,MEDIUM
6.887399147067648,0.1166741521982449,58.19969608726963,7.971965551638187,1,HIGH
2.6370533922979797,3.4629055088722085,80.22446516075159,2.9690158426500872,1,MEDIUM
6.55306423540276,5.990557183305113,133.86655776644645,3.7280513883024895,0,LOW
7.499993966465055,4.493252263953768,56.042105492402804,6.174948092131564,1,HIGH
7.514948506224728,3.2969124374377845,124.16899067701266,1.0750695984537388,0,MEDIUM
1.1692411167193892,9.96982058474844,26.396380634836255,0.9551435975467792,0,LOW
8.944280229717624,10.0,89.53588488502201,2.39475409512448,1,MEDIUM
2.2699475283098067,0.9155021349099142,66.02741352589442,7.456589332063418,1,HIGH
0.4634709046765769,3.8070888720376845,92.23426969712533,3.7003397878365196,1,LOW
5.067619335927493,6.687321453522853,13.10244415544502,5.319136258209693,0,MEDIUM
3.6023582224006607,7.328557742086267,160.9517240700778,1.9070989917005479,1,LOW
8.383763816761407,3.822243428157558,148.28034351199273,1.8479260589735211,0,MEDIUM
8.127683542482698,7.243141949378257,137.62976947785634,6.753521920444633,0,MEDIUM
3.0669132512997286,1.2523266789495784,151.355972172351,1.2794925953650682,0,LOW
9.308077549581215,3.40958974880028,24.456841211761397,6.635715746536119,1,HIGH
3.0348713578400353,7.055589588816044,87.18811128513846,4.065424439685292,0,LOW
5.086089944812783,6.303193843772403,53.604416987374265,6.617644687228995,1,HIGH
2.6687203460018285,8.09979691244091,149.0172001794403,3.584862397749845,1,LOW
9.436480327593134,0.5475347983012143,34.10357645761577,8.899969063675307,1,HIGH
1.556594518706484,2.0330067831045935,36.353631913601525,0.4471840114790614,1,LOW
0.6636185425222199,0.23743022981606718,115.34902461968618,8.991971660846973,0,MEDIUM
4.232115078023147,1.6615515736885444,15.239590812225863,2.383542282585823,0,MEDIUM
10.0,0.28081231907018256,122.92944635450507,0.5727124225707607,0,HIGH
9.181031168658645,4.778975454909437,47.439007607889565,5.382872667217237,1,HIGH
7.696103129467537,5.451264151377573,109.73744427743539,2.5791340201018933,0,MEDIUM
8.87181267811199,6.589987511249235,145.02243166379967,4.951513243918442,0,MEDIUM
9.44388222585223,3.7655600834449223,100.3303887945078,8.136269871783025,1,HIGH
5.218952495682339,0.32538187245303807,31.525934675574014,7.9384439165629805,0,HIGH
3.2075018140772222,6.9245411057597765,11.322375894835549,5.9663731387998435,1,MEDIUM
7.715712052062258,0.5988540031374998,5.789112530214294,9.769210285414612,0,HIGH
6.390659336266342,8.231171004468683,14.534324472096111,4.719357977354575,0,MEDIUM
3.995591936214053,0.36899062035958335,100.56739969908624,0.41183291777801734,0,LOW
0.8301859946823651,5.090579247402522,58.28200362192755,8.390592461567659,0,LOW
7.651818318697723,8.904902434009227,41.94647035078731,2.0292790754209578,0,LOW
2.8565157808923556,5.726362571573706,34.08038588299822,2.0680045701855905,0,LOW
9.488795781447651,6.463622929684293,162.16354815967568,0.6155674674431378,0,MEDIUM
2.271311894877187,6.765460071784214,19.806107002399617,3.1298236424437107,0,LOW
1.1593636730124237,0.9395341100940708,49.24175086862559,3.334111851228203,0,LOW
7.775711485112797,7.043199749770299,77.22298431971936,3.11302581901647,1,HIGH
1.5095496349716215,8.948695263127796,3.5554271668079043,5.5845953790048375,1,LOW
1.9532251191173877,9.89480348934083,153.555686031235,7.4191997358964406,0,LOW
5.94632689939205,4.728203594289306,14.745464436040132,8.943257191629895,1,HIGH
8.62760434992318,3.7896902865020645,113.82067493349665,0.8053593694263672,0,MEDIUM
1.9047972723238324,7.354749343193263,105.77725841726455,1.3772896703606126,0,LOW
3.346309923064751,5.150544930404802,136.24546015472134,5.957917302256975,0,LOW
7.763175244633083,2.7415403932546476,110.3567151589236,0.8237967875264559,0,MEDIUM
10.0,1.6690853863356168,129.7496694291752,3.597433295147111,0,HIGH
4.893265161046478,1.6679474053214625,72.1219188458553,6.506299847499066,1,HIGH
1.4824213825387604,4.367436487481756,81.60799154234509,8.218288746246504,1,MEDIUM
0.05268249195661,1.818023379314033,122.0534259394071,1.9918119889432546,0,LOW
2.7114575827401506,0.27761567487701944,94.561966169372,6.883706988488456,0,MEDIUM
1.3541632401270824,0.4897881323673261,88.6921101330654,6.53625811702745,1,MEDIUM
7.202201963568811,9.021176990002552,33.41523162933014,8.248403516016612,1,HIGH
1.1342995353048475,0.9714434173626478,40.58084240035914,2.9792409062735867,0,LOW
5.368815151377342,0.7829478074577768,56.95750947338066,6.895352107734412,1,HIGH
6.966225030883564,4.735453201366573,2.2667498124061822,7.584711901332752,0,HIGH
5.978497211118143,2.0304003187744124,72.49924116780376,2.176587220347694,1,MEDIUM
1.753814321018766,9.638303152317633,0.1,6.23836376500307,1,MEDIUM
8.110928051664489,8.96647863324476,93.21110275609395,7.265811261028356,0,MEDIUM
6.940247208559876,4.054661944117601,119.07868673230683,3.0629117274722355,1,MEDIUM
7.441259319296424,4.675957307252038,94.47967125817284,4.364598689417024,1,HIGH
1.0068995049655018,3.825126003995028,115.37070892637938,4.156020828815547,1,LOW
1.2187214325891607,0.38228561324868937,0.1,7.993691991532623,1,HIGH
9.494747917490416,2.931024479553034,10.698458522444206,0.0,1,HIGH
4.085292714048248,0.9147816605784989,118.6777067270037,5.20849066797475,0,MEDIUM
2.7626969078912205,0.8423896893883079,135.89043376872178,2.3905812365564207,1,LOW
4.506163176947914,5.832873238272215,120.65512093633697,6.6035033261146046,1,MEDIUM
6.728031043727978,0.8865412107642525,109.3083458369785,7.040491373366068,1,HIGH
9.872472329541383,1.257397046906621,119.49865849604369,5.224871084967246,0,HIGH
2.671673061446517,4.970411335289589,124.75680484963698,5.308875752395286,1,MEDIUM
9.667565108755543,4.598664673299908,119.09655167657483,3.2086200025266294,0,MEDIUM
0.24729625622876308,1.4429307292829971,123.40694031261658,2.9419396628979944,1,LOW
5.160241716533373,0.0,13.260769552992317,7.7091562266560585,0,HIGH
6.027575045468151,1.8995140056480173,10.566812767748157,1.1002882830148324,0,MEDIUM
1.2129638673818155,2.486999721937747,56.81096989697822,7.855230845589239,1,MEDIUM
1.4293095788061332,7.577361611234823,87.40278074251914,6.7764754193907635,0,LOW
4.487587386321691,9.403138783797711,126.72998594847692,8.746418371273277,0,LOW
9.42269416809218,3.959420086239602,57.416030486283326,2.4572478078662074,0,HIGH
5.984124491976484,4.0330104331693635,51.488923978455766,5.027851929423755,0,MEDIUM
9.331584428279784,7.1092803296896925,131.57310133964538,0.21140879764750298,0,LOW
8.01500625151826,6.261253641027719,39.567722590488835,9.156345269453585,0,HIGH
4.597294569823516,1.5786735301224541,137.5982551154977,6.570520578304265,1,HIGH
7.775094617414178,1.1072362296944056,29.861992312896515,6.059841296581195,0,HIGH
0.21329700462595225,4.494991832950708,61.96879528509859,7.436272589397703,0,LOW
1.1519561732249926,5.2393933293484105,69.92483866661928,2.966800201500925,0,LOW
8.344800718848013,1.126918880065631,53.1698397755232,5.97989982199087,1,HIGH
8.209368385033041,3.111908005343605,1.738084248548491,7.679934350429161,1,HIGH
2.0861517172065924,3.2013893931253476,39.640419138296046,1.1371165717274396,0,LOW
4.945359199089587,2.6727302572997953,59.75883654708123,9.498488619686471,0,HIGH
6.263551217877682,4.471183043863443,52.062615392594225,9.33133102876237,0,HIGH
8.488684529578313,6.6737583652494,132.10372699169997,9.603708964703895,1,HIGH
5.9551764096642215,4.853318697988768,7.566173120745425,8.110640567795139,0,HIGH
4.0032957647602485,1.9870984138801528,61.14190331484892,2.856760638262297,1,MEDIUM
3.615137969653473,0.7680918830942782,8.94235937875758,5.8642365101633755,1,HIGH
3.967168056090114,8.186304240422693,157.70676476975294,1.8969376933946083,1,LOW
6.405404738252798,4.5869686527034546,128.03614533706022,7.471873518433343,1,HIGH
8.804772539979155,0.7725540135008226,167.00844067851617,1.7916623635268758,1,HIGH
4.538182532841002,2.6678513626526033,152.30907866237249,8.68636609276043,0,MEDIUM
2.579297055214964,7.926222667791399,55.10205650978234,2.640328187418651,0,LOW
2.267407230486842,7.735323091030049,116.36843508981131,1.2177417044262917,0,LOW
7.64071200059085,8.566903257626647,48.85575279127923,1.098021251480715,1,MEDIUM
8.064015259170397,6.013821366323303,149.2833654885927,7.181856369745978,0,MEDIUM
0.6310693384360708,4.106095078084338,67.26850201646143,1.808486721423692,0,LOW
0.728913328137041,4.414824329153403,60.765748237428085,2.1573401003561115,1,LOW
6.0978135913702545,2.0686889360477068,155.30620015843445,1.7257480591804029,0,LOW
1.3498846394431374,6.768380923074025,141.37178549094958,2.8283759627957594,0,LOW
8.486483158045095,5.867284450643999,165.35597316456565,8.927458386158383,0,HIGH
2.9332083016997785,0.9567247626359622,10.474579595750331,5.231428523958021,1,HIGH
1.5728646922848932,8.770455506506892,39.03079082903593,2.5642094681622094,1,LOW
9.558659913305933,3.9977339741745483,51.89162470026225,1.581321737970873,1,HIGH
1.6626634242270917,0.43238872676336815,69.6813471069793,0.08197086638789258,1,LOW
2.8019042061747506,2.8953019661063086,78.918145005957,3.9428203784352567,0,LOW
1.5149996168257733,8.788433517991674,50.0884115426571,1.002592452931055,0,LOW
1.480559714043909,9.274377733086814,132.56473477744996,0.3989930783601456,1,LOW
0.2920366781226358,4.758544376891167,36.60522990278903,0.9628710361514139,1,LOW
0.9827946270863355,9.51404957971574,114.2399326434517,2.9342533004954463,0,LOW
1.802264986947331,8.582958904695065,144.98568299933774,7.688893994341417,0,LOW
0.40305999429100503,8.356821110815476,100.72408063595347,0.8904634215848051,0,LOW
5.79473677406707,8.608420536815496,60.79946956409059,6.6508754946772095,0,MEDIUM
6.8194667210936535,3.585599088981019,32.618924725141156,6.197873874716511,1,HIGH
3.528040045126345,7.562780642110994,24.83930013290525,8.83930381206511,0,MEDIUM
3.0849130021763687,5.626785156288058,124.57580200820335,1.9288950398495968,1,LOW
4.9547028034123475,7.489052156162151,78.17182485606749,8.336935171257847,1,HIGH
8.79800737342986,1.956600622449428,5.660515676681998,8.58387811143382,1,HIGH
8.89967991230235,7.289483248964,164.2013515996456,9.698832458456327,0,HIGH
0.4457139178097553,9.592137172860642,113.49413134559333,8.05043055923869,1,LOW
1.4304522785399678,3.2293884694018913,140.20414147315068,1.0492390675506804,0,LOW
2.184667181068568,9.826891161677956,74.30345187187442,9.126857767503639,1,MEDIUM
2.5463333306963007,3.9354386529464085,163.45272848329478,8.176673148792378,0,LOW
5.730925469363466,2.2927121961173977,32.70982653077443,2.2287072136299226,1,HIGH
4.48751536149444,1.0246858848325247,28.55561602325414,1.6524644970166311,1,MEDIUM
0.6845566589502147,8.178848153065637,148.7603996633425,9.351600217967064,0,LOW
3.9221644793512596,5.819277381866853,146.9739750775251,1.377240263913919,1,LOW
5.194102868745871,3.121024697096474,86.5538186872965,7.821514342472934,1,HIGH
1.2365432363473352,5.995721297558862,21.389231735444067,4.08656438021523,0,LOW
8.15540091264614,3.368234186027477,49.88893586483207,7.333031022678303,1,HIGH
0.7132775265097897,4.434677394109027,125.60246519478406,0.9832490013183439,1,LOW
9.191934909549147,8.468086886343487,139.77781520579757,7.329346143372237,0,MEDIUM
0.7015327346066498,6.788119807657051,60.493512503601465,5.382870038222836,1,LOW
8.554396856100501,7.4193135371820365,14.055527597207309,9.118223260533165,1,HIGH
9.306040162999048,5.767224596698534,108.8873242304037,1.9801061208275081,0,MEDIUM
9.714386431602733,9.848900150094762,126.34807516937465,0.7450584997720986,1,MEDIUM
8.332811152784627,2.141048771554738,70.80036260351326,2.172902360160957,0,MEDIUM
7.46358722484898,2.7546060118112545,100.53706969891616,0.7261826534092669,1,MEDIUM
6.185474112600204,0.8799217792971709,162.2120181261905,9.817347620720255,1,HIGH
7.760618337430862,5.799963682725983,41.686054231643354,0.9739859529450086,0,MEDIUM
1.271369306945932,6.084661763509025,95.48715583466095,2.4264841609967016,0,LOW
5.227253682264528,7.178296693883365,103.99843152870704,7.6020143304248,0,MEDIUM
5.168964245667789,3.173530716523105,92.41738196695135,2.7651664471236206,0,LOW
8.470003349659503,0.1303738598561306,146.07136480493367,2.3079655152210448,0,HIGH
4.556198723174612,6.331231017324337,101.4687914847995,6.342039045730819,1,MEDIUM
3.906579975073609,10.0,88.49933250499453,4.39493177994777,1,LOW
6.262125335876829,2.958897335966592,20.404275545844953,8.457544635309342,1,HIGH
2.643429542744666,2.2581280638011094,119.89739105609235,5.911030162757417,1,MEDIUM
1.2685763002676507,2.908913031087682,23.537852672915506,2.7976558419618023,1,MEDIUM
4.537648656885452,4.056787350859256,6.338703309606768,6.0861357076372995,0,MEDIUM
4.321634120883592,2.294834020932523,80.09488138564691,9.00726378504832,1,HIGH
2.66725829345714,3.576559747444442,97.62790732627441,3.562979975944776,1,LOW
3.888032500166063,6.178401762880221,168.0,6.835325052029608,0,LOW
3.7302677146347376,3.5692487453342783,117.32075572123424,4.450133927407251,0,LOW
3.146649955578261,4.13971725683783,142.15352334487315,5.530374409524912,1,MEDIUM
3.7372570524327418,0.584261063228106,62.847110902452684,6.890489492648415,0,HIGH
7.0688377066529196,9.005587566183562,84.76316232567399,0.6738129420319335,0,LOW
2.51246739230817,4.253153834138043,162.94446400120788,4.639208518457268,0,LOW
9.415927222274634,3.3459530080179136,71.08095810326772,0.8871918972456376,1,HIGH
9.310303379330634,0.7432677503109292,134.56232125173727,7.08459889268073,0,HIGH
4.581448206563885,6.30995192478536,88.69447922232568,5.956116386585355,0,MEDIUM
3.3682897068959954,8.732505454540396,36.80537661124477,3.204225844494732,0,LOW
5.42974575245317,0.2769617809591248,98.35706141033143,0.8337592171355701,0,MEDIUM
8.194738401683747,1.5130965641449547,36.58884019238627,9.415696605945291,0,HIGH
6.543269027629607,1.7530186785699442,4.512217191365984,2.7204709090592187,0,HIGH
7.920429225870469,6.215559779549141,39.798954916979824,2.8049621377318337,0,MEDIUM
5.410442495834109,9.228702265886568,32.083627608918576,1.1076390052539054,1,LOW
6.4631340298544595,4.424512192391331,64.43653815208685,5.807360367111869,0,MEDIUM
2.9613439285792476,3.3304518943368744,146.5132512128616,2.575563409966614,1,LOW
7.363450087951527,7.55642757452018,68.60397613656703,8.712492900159878,0,HIGH
2.081820185741698,7.118251358455831,140.03004118215034,7.096548355426503,1,LOW
6.7127682704017815,2.5177833367966453,95.77232131972116,0.0,0,MEDIUM
8.601040326486295,1.7447633093982111,4.2917283249896085,5.6401305189072595,0,HIGH
1.1617317236710383,3.5639316270169537,30.737281532289458,2.472714817055748,0,LOW
6.350105156116608,7.580569083239464,155.60215796372805,0.4101967992278653,0,LOW
1.0876051134956342,6.963859594255353,101.32236558852063,6.030566927895453,1,LOW
7.393236552738243,6.92688997712396,157.41401033079615,1.8399037821885529,1,MEDIUM
1.1876304993879987,8.473881932479266,50.17303513082589,9.051190473083532,0,LOW
9.29340273404619,2.7654082506286755,120.19237098063094,5.50909154683461,0,HIGH
1.2642778299358517,3.8063233350443775,129.0961748090861,1.7028515985238228,1,LOW
9.518081915839316,0.963137904069733,161.61733844477078,9.627199208838107,1,HIGH
7.688394479283326,8.591429235127949,1.0618229785508313,5.547848389536005,1,HIGH
5.63210342049434,5.77512039558772,160.2371222748218,1.9654437819226513,1,LOW
7.9504616480890915,3.119889178685257,66.0690482434116,5.030668769061427,0,HIGH
7.672120363646093,0.5115700410661855,139.27097047526996,9.568637293307356,1,HIGH
9.245288115171292,7.403921878316339,91.7157830258009,4.273211319275735,0,MEDIUM
